rec_id,given_name,surname,street_number,address_1,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
rec-1973-dup-0,Alisha,Choe,249,Betheo St,Kailua CDP,85287,wa,,,,,0
rec-172-dup-0,,Sanchez,2,Alakolo St,'Keokeq',85224,az,19860225,,310 2676452,7445012,6
rec-2138-dup-0,Alisa,Hollzand,11,Lincoln Ave,Ewa Gesntry,90290,or,20081010,36,310 7268409,4103964,5
rec-1444-dup-0,'Alishs',La,11,Cavalu Rd,'Kaqela Bzay',85260,wa,,,213 3545649,,4
rec-2718-dup-0,Alshz,Newman,118,Kamakee St,Pakala Vyillage,92705,,,32,602 3311532,,6
rec-1196-dup-0,Aoisha,Yoshiqkwa,9,Reeve Loop,Volcano,90290,nv,19451214,,480 5014225,4668174,7
rec-2070-dup-0,Alisha,Santiiabo,46,Kakaoaw Pl,Kalaeloa,96764,nv,19941021,29,423 2457286,,4
rec-2598-dup-0,Alisha,Ano,2,Kaauhug Rd,Phao,96746,hi,19400727,33,213 7223813,,2
rec-399-dup-0,Alisha,Chock,844,North Dr,Volcano,85003,az,19720730,,480 8543317,,1
rec-1169-dup-0,Alisha,Takemoto,26,Ala Puoe Pl,Puako,85452,tz,19210224,22,213 6137831,,7
rec-2430-dup-0,Alisha,Coeli,75,Kahi St,Haena,96722,aa,20141216,25,310 2124868,,0
rec-2112-dup-0,Alisha,'Takrmiro',8,Punihi t,'Pakala Violage',96745,or,19680903,31,808 5505608,9796600,1
rec-567-dup-0,Alisha,Crawfo rd,2,Kuakini Hwy,'Volcano',85034,nv,20190323,27,206 8264310,6745879,1
rec-1204-dup-0,,'Oish'k,55,Lono Pl,Tiki Gardewns,96786,,19570920,,310 0209333,,6
rec-260-dup-0,Alihsa,Miyasgato,19,Ehupua Pl,Puakp,85030,hi,19951120,33,253 3570791,,1
rec-2261-dup-0,Alish,Matsiknqaga,12,Naupakd Pl,Ko Olina,85250,,19500128,22,602 2613702,,9
rec-1661-dup-0,Niko,May,11,Poilu Pz,Kaenohe,96707,nn,19220509,36,310 5275835,6681945,4
rec-2826-dup-0,Alihsa,Uehara,3,Kapunifit,Pukalani,85075,as,20211103,26,423 5899916,,1
rec-154-dup-0,Daviw,Alisha,3,Terrae Dr,,89135,az,20070212,30,310 4754882,6022394,0
rec-1966-dup-0,Alis,Yasu,26,Ihe St,Kailua CDP,96728,ww,19650420,,,,3
rec-883-dup-0,Alisha,Wai nani,2711,Halelea Pl,'Pahtsla',90270,or,19900123,36,310 8550884,,0
rec-1928-dup-0,'Slfia',Hill,8,KumulaniSt,Volcaoh,85085,az,20191029,19,480 4309480,7585175,7
rec-516-dup-0,Chock,Alixha,566,VillzzLn,Waipio,85269,wa,19780112,19,213 7387753,8312032,5
rec-1035-dup-0,Alisha,,65,MohoniaPl,Launiuoko,96756,nv,20011228,11,213 3581582,,7
rec-142-dup-0,Alisha,Tanzbe,6,Kalbk,Puako,85075,wa,19480725,,213 1714333,,1
rec-1482-dup-0,Alisha,Igr,3,,'Voocano',82550,nv,19921101,30,253 0238533,6609905,5
rec-28-dup-0,Alisha,Chock,34,Kaalac Pl,Volcano,85261,az,19430928,,,5499353,2
rec-2340-dup-0,Alidga,Okus,6,Keaolele Pl,Volcano,85234,hi,20110615,38,480 1457561,3849836,3
rec-1071-dup-0,Alisha,Chodk,2,Anapalau Pl,'Volcwno',90201,,20010407,,423 7825718,,0
rec-1749-dup-0,Thompson,Alisha,17,Anapalau Pl,PakalaV igllage,90275,az,20170412,22,310 2826225,1612248,0
rec-2227-dup-0,Alisha,Chock,69,Thatchwr Ct,Wahiawa,85288,az,19631228,26,423 4507876,,5
rec-361-dup-0,Alisha,Hamamkto,8,Anapalau Pl,Keokzea,96746,hi,19890826,25,480 6685172,,8
rec-1475-dup-0,Alisha,Barkew,16,Atkinsoj Dr,Volcano,85261,,19630808,,,,3
rec-132-dup-0,Alisha,Holland,24,Warnea td,Hawaiian Acres,96747,hi,,10,206 3205225,,1
rec-2121-dup-0,Alisha,Kanelo,401,KaaijSt,Olowalu,85079,hi,19381001,19,206 1892956,5197512,9
rec-679-dup-0,Alisha,Kaips,18,,'Voocano',,,19440810,20,213 8945880,,8
rec-931-dup-0,'Alishs',Lee,71,Waipio Vlaey Rd,Kaumakani,85034,az,19311222,,206 1277046,,9
rec-1907-dup-0,Alisha,'Uwhijma',2,Hema Pl,Hauula,85011,nv,20180515,10,808 0381529,,5
rec-569-dup-0,Alisha,'Hirotz',15,Makiki Pl,'KziluaCDP',85260,azs,19250813,32,,,0
rec-2548-dup-0,Alihsq,,326,Ehupua Pl,'Keokeq',85001,az,20181226,,480 4983008,7223409,5
rec-1231-dup-0,Alirha,'Uehaca',50,Franklin Ave,'Pskala Village',85219,nv,19990219,32,602 9519940,1150776,5
rec-1473-dup-0,Alsha,Burton,40,KuakiniwHwy,'Wailiku',85242,al,19850621,26,310 0620491,,5
rec-1406-dup-0,Alisha,Holland,60,Anapalqu Pl,'Pakala Vidllagr',90255,or,19870912,37,,,3
rec-2699-dup-0,Alisha,Kas,5,,Kahaluu-Jeauhou,89125,hi,19991230,28,206 8799873,,2
rec-770-dup-0,Alisha,Okio,8259,Panui vSt,Fern Acres,85277,,19511005,28,808 8154381,5125160,1
rec-444-dup-0,Alisha,Miyahkea,,Anapala Pl,Ewa Brach,85075,az,20110216,21,808 7408202,,4
rec-2946-dup-0,Alisha,'Tomoqa',2,Mokunohl Pl,Volcano,90241,wa,,,480 5536992,,4
rec-2011-dup-0,Alish,'Dhock',2,7th Ave,Volcano,85224,az,19550906,32,310 1857285,7544835,8
rec-2164-dup-0,'Alisga',Barker,93,,Village Pakala,89123,az,19630429,28,253 0262440,7328400,6
rec-508-dup-0,Alisha,Juliamln,59,Hale-mxakai,,89193,,19431206,32,602 1717453,,5
rec-2720-dup-0,Alisba,Nikolqo,29,Ala Aldolo Pl,Kalaeoa,90220,or,19570227,27,423 5252127,6536111,8
rec-1250-dup-0,Alish,,23,Kolokolo Pl,Volcnao,90230,wa,20000309,31,253 6638865,,0
rec-2084-dup-0,'Alissga',,24,Oleaa Ct,Kekah a,85075,or,19630811,7,808 8035545,5611890,8
rec-2771-dup-0,Alisya,'Nolland',,Aopoko Pl - Honolulu International Airport (hnl),Hawi,85216,az,20191114,30,808 7802018,,3
rec-1883-dup-0,Alisha,Hayashu,393,Halemam Pl,Ewa Villages,90290,hk,19951210,34,480 3552640,3667427,3
rec-1699-dup-0,Hanna,Uehraa,6,OlivemSt,Kapalua,90290,wa,20020221,,808 0485688,,0
rec-164-dup-0,Alisha,'Okadw',34,Ahamel Pl,Pukalani,90222,azw,19411007,11,480 0899235,6802863,0
rec-726-dup-0,Alisha,Nishida,6,Aa St,Waipio cres,85227,,20090296,34,310 1133983,3432930,0
rec-1372-dup-0,Alisha,Yomesx,11,Aumoae St,Kahlauu,85079,hi,20010630,44,808 4524060,,6
rec-496-dup-0,Alisha,Yegk,4,Liona t,Pukalpbani,92780,nv,19950801,33,808 4768760,8982175,6
rec-2504-dup-0,Alisha,'Pyam',142,Kaimanawai Pl,'Kolauea',85401,az,19960120,,310 1210435,6933207,0
rec-250-dup-0,Alfha,Holland,60,Aloha,Puak,96747,nv,19280930,36,480 8048392,8902324,1
rec-2489-dup-0,Alisha,Akioona,2,,Aie,90274,az,,20,423 5297567,,2
rec-2156-dup-0,'Alishs',Takemsoyo,205,N Kului St,Mililani Mauka,85075,wa,,,808 6389247,,3
rec-1888-dup-0,Alisha,Arakawa,187,Alo Alt St,Volcn ao,85079,,19660423,,602 0293719,,0
rec-2735-dup-0,Alisha,'Fanigawa',,Kipu Pl,'Pakala Violage',89180,az,19870706,33,206 3587572,,0
rec-518-dup-0,'Alishz',Amosa,30,Poipu Pl,Volcano,96738,as,19920617,37,253 1054844,,7
rec-1554-dup-0,Alixha,,80,Kipu Pl,'Jaimiani',90380,wa,20010418,27,602 6731381,1542276,4
rec-581-dup-0,Alisha,Derego,57,Kaalzni Pl,Wainajku,90275,gi,,28,206 6189503,,6
rec-2033-dup-0,Alish,Matstaga,22,Mino'aka,Royal Kunia,85022,hi,20100801,40,423 6945315,,6
rec-1587-dup-0,'Alisga',Lum,17,PanuicsSt,Volcano,85075,hi,19310804,,,,9
rec-2940-dup-0,Alisha,"""A'ia'j""",15,,89113,Keokea,hi,20031021,,808 8330464,1432497,7
rec-788-dup-0,Alisha,Matthews,13,Kip iPl,Volwano,96722,or,20170924,23,602 1647041,,0
rec-879-dup-0,'Alisds',Tanigawba,1,Fort Streej Mall,Volcano,85216,az,19770912,,480 0529133,,3
rec-1695-dup-0,Alisha,,64,ThatchefCt,Volcano,96712,az,19950120,29,602 3487461,,3
rec-2572-dup-0,Alisha,Chock,396,Holua Way,Waipit Acres,89173,ny,19590725,26,423 5454442,,6
rec-2743-dup-0,Alisha,Stephens,96,Anapalah Pl,Paukaa,85260,az,19450528,42,253 3050638,2127988,1
rec-2224-dup-0,Alisha,Burfz,15,Olohana St,Kahaluu,85403,nv,19850314,31,602 5287961,7283355,3
rec-2953-dup-0,Ridge,Chaoc,48,Anapalau Pl,Paauipo,85041,nv,19240526,,808 3059842,,8
rec-1725-dup-0,Alista,Kimtoo,2018,Sonoma St,,90274,z,20061025,36,310 4538142,2972502,3
rec-1994-dup-0,Al ihsa,'Maha',19,Kalauokalnai Way,Royal Kunia,85075,az,19500101,20,213 5847685,,4
rec-228-dup-0,,Sato,181,Petee St,,85241,,19650901,,,3488136,7
rec-2939-dup-0,Alishb,Ishii,63,Paa t,'Paauulio',85222,nv,19750316,32,213 3287050,,5
rec-1376-dup-0,Alisha,'Jirayama',43,PuualiiPl,'Tiki Gwridens',92780,as,19950602,24,808 0817642,,9
rec-697-dup-0,Alisha,'Fanigwa',17,Makini Ct,Wahiaa,89124,or,19350113,,808 4335500,3403072,3
rec-616-dup-0,Alisha,Owne,27,Huialoha St,Makawao,85292,hi,20190101,28,808 7946862,,3
rec-1858-dup-0,Tsuda,Uehara,5,Puowaina Dr,Volcano,89113,az,20041008,,206 8634748,,8
rec-2833-dup-0,Alisha,Fariwax,5,Kekuanoni Pl,Keac g,85216,,19310826,22,310 8998112,,1
rec-2698-dup-0,Alinha,'Dhocw',46,Kumuosau,Pukalani,85260,,20000625,,253 2380145,,9
rec-83-dup-0,Tja,,7,Black Pojt Rd,,90212,az,19470723,,,,1
rec-2169-dup-0,Alisha,'Jode',5,Dominis St,Waimalu,82524,tx,,26,213 9450926,5245876,6
rec-2618-dup-0,Alisja,Li,8,Kalauokausni Way,Leilanr Estates,85247,hi,,27,206 5353417,6387273,2
rec-683-dup-0,Alisyz,Obriej,19,Kipu Pl,Hawaiian Ocean View,96746,ow,19910930,23,808 3588627,8330618,3
rec-2521-dup-0,Rirbe,Uluwnhi,10,Uppe r St,Volcano,96772,az,20181016,,253 4885436,3715007,8
rec-1677-dup-0,Alisha,'Knighf',24,OlonaLh,Pakala Village,85224,hi,19500126,21,602 7240703,9680848,3
rec-2502-dup-0,Alisha,Matsunaga,11,Tuli aPl,'Puakp',90290,az,19740301,34,808 5999876,,8
rec-752-dup-0,Alisha,'Wesy',13,Minjoaka,Mililani Mauka,85043,tx,19380326,30,808 2162463,,5
rec-2681-dup-0,Alisha,Snyer,181,Leah ve,Waimea,85236,az,19891023,30,480 0160144,4385423,2
rec-2293-dup-0,Kaipc,,1,Ehupua Pl,Hauula,89114,hi,19990701,22,206 6060836,,8
rec-2477-dup-0,Regan,,366,AhonuixWt,Kawela Bay,90220,hi,19860306,,213 0247329,,2
rec-2918-dup-0,Alisha,'Yehara',156,Tampa Dr,'Anzhooa',85041,,19950113,10,480 5854336,,9
rec-515-dup-0,Aliga,Chock,1,Kaumaoa Pl,Wahiaa,85228,,20120211,21,602 6450188,3722846,6
rec-395-dup-0,Hannsh,,45,Waialjale St,Volcano,90290,zh,19330225,30,480 3736636,,1
rec-1646-dup-0,Alisha,Holland,17,Naupaka Pl,Tiki Gardens,85030,,19410910,22,206 8804759,,0
rec-1562-dup-0,Alisha,Komdtsu,13,SmithdFd,Anahokla,96746,wa,,32,423 5212372,9764475,2
rec-2877-dup-0,Alisha,Yamanaka,,Demeng St,Discoveryf jarbour,85075,ji,20121220,,206 1808582,7951468,4
rec-471-dup-0,Hema,Shiraki,415,Dudoit Ln,Kahaluu-Keauhou,85242,,,,253 8788299,7487124,1
rec-911-dup-0,Alisha,Holland,176,Cavalry Rd,'Timi Gatdens',85075,nv,19621201,34,206 7577864,,7
rec-682-dup-0,Rdigr,Ohar,32,Puamamant St,Volcano,96746,az,19770909,,253 2032320,8580252,1
rec-2898-dup-0,Barker,Alisha,13,Ohu St,'Hanapele',85224,hi,19980414,28,602 6744452,,2
rec-2490-dup-0,Alishz,Aiwohi,143,KamaleiPl,Volcmno,85222,az,19860019,26,808 9509421,,6
rec-2647-dup-0,Alisha,'Dhock',7,Croton Pl,Volcano,96747,az,19940910,93,423 1529795,,1
rec-1876-dup-0,Alishfa,,6,Montgokery Dr,'Kealqiekua',96745,az,20090409,28,206 1057097,,6
rec-2829-dup-0,Alisha,Holmes,2,PuowainarDr,East Kaolei,85075,hi,19750131,42,206 2794613,8871188,0
rec-2119-dup-0,'Alisga',Brigrt,679,N Kahiga Pl,Kapalua,89127,tx,19280411,20,,1346931,3
rec-1066-dup-0,'Alisg a',Furtado,5,Henry St,Paauiko,85036,hi,19250310,,206 1544789,3168915,9
rec-1492-dup-0,Hana,Davi,,,Kaunakakai,89115,hi,20030731,27,480 5255085,5176383,4
rec-355-dup-0,Alisha,Matsuvaga,6,Kamooka Pl,Kihei,96745,nc,,31,310 3577251,,5
rec-1477-dup-0,Alisha,Keawe,4,AnoniwSt,'Mauha LoaEstates',90220,ws,19890926,,253 2771083,,1
rec-1700-dup-0,Alisa,Holland,14,Kupaua Pl,'Kaius',96746,tbx,,21,480 2281579,,5
rec-1415-dup-0,Alisha,'Riss',145,Pl Ihkiloa,Fern Forest,85036,nv,19831030,21,213 8620156,,7
rec-2484-dup-0,Alisha,Pualami,1,Kawaifae Pl,Eden Roc,96770,,20101204,35,253 4916539,4129260,6
rec-2554-dup-0,,'Tanigaq',26,Kekona Pl,Kahlauu,85227,h,19391010,25,206 8316508,,2
rec-1073-dup-0,,Furukawa,73,Puowauca Dr,Hanamaulu,85260,az,20000219,,480 2914666,,3
rec-1773-dup-0,'Alisga',Hill,,Victoriz St,'Pihi',89143,az,19260821,,602 8970503,,8
rec-2869-dup-0,Alkshz,Chokck,116,Ihila Pl,Kealakekua,90260,wa,,32,253 7559184,,1
rec-50-dup-0,Hannah,,155,Anapalau Pl,'Mzkena',90290,tp,19370906,21,602 2509197,,3
rec-2850-dup-0,Hannan,Garcia,0,Thatcher Ct,Keokea,96778,az,19600404,30,253 4127507,,2
rec-2673-dup-0,Alisha,Chocw,8,,'Maginahina',90295,nb,19380607,22,,,2
rec-2825-dup-0,Alisha,Pagan,4,Anapalzi Pl,Paukaa,96746,hk,19410209,35,808 5178951,,1
rec-992-dup-0,Lambert,Holland,37,Bougainville Loop,Paauilo,96746,hi,19570402,32,,,7
rec-1496-dup-0,Alisha,Kubo,12,Hupua Loop,'Pjakl',90212,wa,20030907,,808 8754377,,9
rec-13-dup-0,Alisha,Yoshmiuera,37,Kuanadu Pl,Volcano Golf Course,89124,hk,20011011,,206 8396057,3202301,4
rec-2161-dup-0,Alisah,Okumua,4,LibertiSt,'Pukp',85022,,19880826,29,213 3306255,4161179,2
rec-264-dup-0,Alisga,Tomi tac,10,Pepeekeo St,Waiahole-Waikane,85502,az,20051218,32,310 1357195,2958283,6
rec-149-dup-0,'Alihs','Dhocj',68,Kaumama Pl,Pakala Village,85227,az,20120217,29,480 9370000,6511469,1
rec-455-dup-0,Aliwha,Ha,15,Thatceb Ct,Kaumakani,96748,ad,19410106,25,206 1040793,,2
rec-1791-dup-0,Alish,,16,Sereo St,Waihee-Waiehu,85272,hi,19671124,35,423 6401155,,7
rec-606-dup-0,Alisfa,Holland,6,Kipu Pl,Kahaluu-ksauhou,85277,a,19341024,,206 3636484,2291169,0
rec-2075-dup-0,Alisha,Nagamine,7,,'Lwwa i',90290,hi,,33,423 6698310,2264513,9
rec-464-dup-0,Terri,Gregory,3,Anapalau Pl,'Royql Junia',89124,,19280421,32,423 9563125,,5
rec-379-dup-0,Aliza,La,10,MakanzniDr,Kahaluu-K eauhou,96747,,20160519,25,808 3955292,6418036,5
rec-411-dup-0,Alisw,Kaili,290,Anapalau Pl,Omao,96712,nv,19360903,,808 4276783,,4
rec-2643-dup-0,Alisuha,Moo ro,78,Gulston St,Hawaiian Ocean View,89124,wa,19420528,37,423 2462731,,8
rec-2240-dup-0,Alisha,La,143,Anapalmpau Pl,Waipio,89124,nv,20210826,22,213 7741295,,5
rec-2832-dup-0,Pele,Hannah,1043,Upper St,Wahiawa,85057,,19920411,,310 8323288,,1
rec-1095-dup-0,Al,Ikeda,59,Naupaka Pl,Wailea,85216,wa,19560425,33,,,7
rec-1798-dup-0,Aliha,Burns,3,,Mauna Loa Estates,85208,or,19701105,,423 4568877,,0
rec-1258-dup-0,Aliswga,Yamanaka,56,Meanuix-wy,East Kapolei,85248,hi,,34,253 9032160,,0
rec-1359-dup-0,Sean,Hu,17,Booth Rd,Volcano,85041,h,19760710,10,253 1083981,,7
rec-2738-dup-0,KumulÄÊ»au,Alisha,115,Palamea Ln,Waipio Acres,85275,az,20030921,,253 3735457,,3
rec-1230-dup-0,Alisha,Kalsni,,Funston Loop,Kahhluu,85212,ase,19470224,28,310 6336298,,4
rec-739-dup-0,Alisha,Naheld,7,AinakosA ve,Maili,89133,,19741022,,,,6
rec-922-dup-0,,Duatte,90,Upper St,'Volcanl',96747,tr,19771220,,423 0764859,,5
rec-1998-dup-0,Alisha,Tanigpawa,43,Wakine Ol,96789,Pakala Village,az,19991124,22,808 5214984,3997591,3
rec-1306-dup-0,Grant,Batew,1,Panui St,Ewa Beach,90212,or,19260309,,480 9423720,,4
rec-2196-dup-0,Alisha,'Dhockq,33,Panui St,Puwko,89135,az,19461014,8,423 0598884,,0
rec-2827-dup-0,Alisha,Ibqera,47,Hema Pl,Wahiawa,85216,az,19880121,25,602 9838542,8343341,4
rec-104-dup-0,Alisna,Io lani,44,Kipu Ol,Volcano,89142,nv,19770726,32,480 9378684,6761459,3
rec-2522-dup-0,Ridge,Vasquez,12,Ulupono St,Haliimaile,89112,hi,19650215,,602 6867673,,3
rec-1121-dup-0,Alisha,Yoshida,39,Kipu Pl,'Pskala Vsllage',85260,az,19770922,10,423 6420556,,5
rec-1844-dup-0,'Alishs',Ancheta,546,Ala Lilikii Pl,Volcano,96747,nv,19861203,13,310 6108574,7830914,2
rec-2290-dup-0,Carmels,'Yehara',2205,Ala Aolamni St,Kailua CDP,89143,nv,19351023,34,310 5016956,1123603,2
rec-1297-dup-0,'Alishs','Tajigabwa',6,Manukai St,Waipahu,85015,az,19310116,29,480 2300025,,3
rec-789-dup-0,Alisha,Chock,2,Ulupono t,Volcusno,90290,az,19850914,28,206 7488190,,8
rec-2205-dup-0,Alisha,Apikaflt,78,Kalaniuka Cir,Royal Kdnia,85023,hi,19330608,23,423 0985474,,5
rec-1045-dup-0,'Hamnah',Hamanoto,32,Kipu Pl,,90212,nc,20071220,28,,7848333,1
rec-2758-dup-0,'Alishs',Lyohsl,02,Kalania Pl,Kahaluu,85034,az,19530411,33,480 3255997,,2
rec-1410-dup-0,Alisha,Kaipp,4,Makiji l,Mauna Loa Estates,85224,nw,20090925,38,253 1952432,4483586,9
rec-656-dup-0,Alisha,'Sako',3,IaptLn,,85247,hi,19680615,33,,1508975,6
rec-2233-dup-0,Alisha,Holnkd,166,Naupaka Pl,Makawao,85057,wa,19860513,26,480 5687691,,2
rec-330-dup-0,Alisha,Kaaiue,55,Ehupur Pl,Volcano,85079,h,19360831,49,,,7
rec-625-dup-0,Alisha,Duarte,47,KaaahiPl,Pakala Village,85213,hi,19430507,29,310 0539421,,3
rec-1112-dup-0,,La,9,Palikui St,'Kapalia',85226,hi,19591115,25,253 9260524,,4
rec-542-dup-0,Alisha,Ikeda,116,Manalo St,Tiki Gardens,96764,hi,19460304,30,,,9
rec-618-dup-0,Alskh,Ikedq,8,Paine Cir,Volcano,85224,or,19260826,36,423 9712658,,5
rec-2992-dup-0,,,69,Aliamznu Dr,Kahuk,96778,az,19240511,30,423 7435941,5921590,2
rec-1564-dup-0,Alidh,Holland,6,Kawels Pl,Tiki Gardens,96747,nv,19751215,,602 2133384,,1
rec-2348-dup-0,Koa,Apavn,187,HakanuSt,Waipio,89121,hi,19781103,34,310 7651072,,1
rec-817-dup-0,Matsuda,Aliaha,9,Pue Sth,Orchidlands Estates,90295,or,19940414,35,808 7540935,,3
rec-1193-dup-0,Ridge,Frank,6,OpihifSt,Waima wCDP,90022,az,19590520,,480 2327207,,4
rec-2845-dup-0,Hannah,Kaha,4,Sherman Park Pl,'Leilani atates',89132,ax,19721028,33,808 9038891,,2
rec-1300-dup-0,Alisha,'Shkmdaa',70,Anapalau Pl,Puako,85076,az,20180117,32,310 6432703,1573116,4
rec-2165-dup-0,Aliha,Butler,58,Naupa ma Pl,Hawaiian Beaches,89128,az,19470808,36,480 0146205,,0
rec-2831-dup-0,Alisha,Holmnad,37,Hekai Pl,Wainaku,85277,az,19610709,29,206 8396995,4303011,6
rec-533-dup-0,Alisha,'Yeharp',81,Oahu Ave,Halaula,92706,jv,19970607,25,213 6271411,3831610,6
rec-2951-dup-0,Regwn,Miranda,34,Avw B,'Malihiwai',89193,nv,19310303,29,808 2565222,,0
rec-81-dup-0,Alisha,Ali'ikazi,246,Mokunooi Pl,Keaau,85231,hi,20059014,27,310 5888818,,8
rec-2191-dup-0,Rigw,Chock,64,Puuhonua St,Hickam Housing,89121,nv,19570829,92,808 1100574,,2
rec-652-dup-0,Alisa,Oshima,20,,Kealakekua,96745,az,,23,480 2717745,,3
rec-1338-dup-0,Alisha,Chock,13,Hospital ay,Hauka,90290,wa,,39,480 0429858,3862106,5
rec-2129-dup-0,Alisha,'Pyamw,8,Kipu Pl,Lahaina,90201,nv,19921115,28,213 3847725,,2
rec-531-dup-0,Alisha,Chodi,45,Ala Hdk uPl,'Volcanl',85219,nv,19640521,27,206 4385677,,3
rec-175-dup-0,Alisha,'Eagaza',137,Kipul,Paauilo,85087,hi,19441108,36,253 0898776,,0
rec-493-dup-0,Alisha,Chock,3,DonahuwwRd,Hawaiian Ocean View,85292,az,20140509,26,206 2339313,4892762,9
rec-277-dup-0,Alisha,Takeanto,58,Hammerbdrg St,,90274,nf,19780624,32,206 6880618,,8
rec-1572-dup-0,Alisha,Kimoto,41,MokunououPl,Kukuiyaele,90230,az,20090725,22,206 3255059,,2
rec-259-dup-0,Alisha,Chock,10,Kipu Pl,Pakala Fillage,96764,hi,19471022,,206 0971888,,7
rec-514-dup-0,Alisha,Moote,10,Liloa Rs,Lawiak,85072,wa,19380331,,602 7219269,6248405,5
rec-595-dup-0,,Davo,11,South sr,Haleiwa,85224,az,19501003,33,253 3180241,3589642,0
rec-1599-dup-0,Hannz,Holland,26,Amelia St,Volca np,85035,,19220810,22,213 9761519,2351428,2
rec-1743-dup-0,Alisah,Holland,7,Waiwai poop,Tiki Gardens,85250,hi,20191217,23,213 9343147,,4
rec-2627-dup-0,Alisha,Holland,25,Robinsom Ln,Volcano,90290,vb,19650220,10,213 4126368,7236555,3
rec-762-dup-0,Ridge,Okada,6,Anapalai Pl,Paauilo,92780,hi,20100725,30,253 8219541,7069754,9
rec-1134-dup-0,Gram,Chan,4,Keopua St,Pakala Vullage,89124,hi,19590614,28,423 2675680,9930433,7
rec-1742-dup-0,Alism,,2,Ilikini Rd,Kahaluu,89130,az,19940427,33,808 7609671,3076862,1
rec-220-dup-0,Alisha,Tou,32,Peter Bcluk St,Volcano,85297,hi,19800106,36,808 5714806,,8
rec-2257-dup-0,Alisya,Chock,9,Naupakz Pl,Mokuleia,90290,hi,19460313,,423 9332442,5466496,5
rec-1953-dup-0,Alisha,La,9,KipuxPl,902s4,Kalaeloa,az,19540127,,206 5736799,1249228,8
rec-2655-dup-0,'Alisga',Kimoro,5,,'Kalaeola',96747,nv,,,480 5376398,,0
rec-2275-dup-0,Alirhw,Tomita,48,Naupaka Pl,85216,Volcano,,20071226,32,206 9558624,,2
rec-1016-dup-0,Alisha,,93,Ahana St,'Wsineag,89120,,19540413,22,480 3614687,,6
rec-808-dup-0,Alisha,Nicobls,19,Paine Cir,'Voocahno',90290,or,19370806,21,,1300123,6
rec-2008-dup-0,Alisha,,14,UpperiSt,Kaunakakai,96746,,,34,310 6544606,8087692,9
rec-1206-dup-0,Alisha,,20,KaumakcPl,Kaneohe,89124,hd,20040527,31,253 9089639,3559398,1
rec-1510-dup-0,Alish,'Moruooa',50,Reeves Loop,,85219,hi,19570122,28,253 8973801,,1
rec-2277-dup-0,Alisha,Chock,75,Booth td,Lanai City,90230,nh,,,,7917520,4
rec-2273-dup-0,Ergol,'Takemoro',3,Hema Pl,Hawaiian Acres,85075,az,19461025,24,480 9343351,,8
rec-1350-dup-0,Gaop,Viera,35,Mahie St,Fern Foerst,85248,nv,19631225,21,808 0622010,,0
rec-1644-dup-0,Alishah,Ikedw,95,Hahainpe Pl,Waiohinu,85043,zz,19680504,,253 0798885,4418580,6
rec-830-dup-0,Alisha,Burgzess,38,Moomuku Pl,'Rlyal Iunia',85043,hob,19911118,27,602 7005386,2188260,4
rec-1246-dup-0,Aliysga,'Fredman',15,Pikonia Loop,Keoksa,89121,,19590106,27,,,9
rec-1236-dup-0,Alibs,Kubptq,7,Arsenal Rd,Kahaluu,90290,az,19640304,35,808 3438408,,3
rec-1610-dup-0,Alishw,,23,Ehupua l,Kahaluu,96701,wa,,30,213 7372954,9990010,0
rec-126-dup-0,Alisha,Cheng,2,Noeau St,'Volcai',90280,ca,,29,213 1194261,2754121,5
rec-2985-dup-0,Alisa,Christwhsen,5,Tampj Dr,,90290,or,,28,310 0541292,,5
rec-2620-dup-0,Ridge,B,17,Kamehameha Ave,Puho,85224,hi,,33,206 8341468,,5
rec-1838-dup-0,Alisha,Lae,20,,Fern Forxest,89123,s,,8,423 7481331,,3
rec-2879-dup-0,Alishea,Oki,31,Bougainvilj Loop,Volcano,89612,az,20050831,36,213 5757979,7088253,8
rec-166-dup-0,Alapai,Hollajd,18,,Fern Forest,85250,hi,19690725,,206 7163039,,8
rec-2052-dup-0,Aisna,Nakano,33,MeanuijWay,Waipio Acres,85220,nv,19430513,28,423 7403902,5989040,2
rec-1448-dup-0,Alisha,Cheng,18,Sibley St,'Kakaelo',85085,oa,,28,480 4245194,,9
rec-2246-dup-0,'Alisga',,250,Alaula Way,Paauilo,90212,,19561114,29,213 5936883,,3
rec-958-dup-0,Alishs,Sanctez,9,Naupaka Pl,Volcano,89124,,19980128,,253 2368754,,8
rec-123-dup-0,,'Agumtoj',7,Kaufman Ct,Aiea,92706,az,19921219,30,423 8398416,5850332,5
rec-2762-dup-0,Alisha,Kai,6,LiligaSt,Garfens Tiki,85283,hi,19550607,20,423 5629586,,8
rec-1131-dup-0,Alisha,Kealakekua,114,Pilokea Ct,Ewa Villaves,90290,nv,19280822,,480 3702280,3178101,4
rec-184-dup-0,,'Kik',10,Portolkc Rd,'Lalaeloa',85247,az,20090317,31,808 3593938,,5
rec-2849-dup-0,Alisha,Nahel,658,Kuekue St,OrchidlandsrEstates,85030,nv,19570603,9,,5404048,3
rec-1168-dup-0,Alisha,'Watf',100,Kulua Rd,Kailua CDP,90290,hi,20011001,30,253 6549332,,5
rec-1828-dup-0,,Aildnl,35,Anapalau Pl,Manelge,85075,nv,19900715,21,423 4799475,9448584,0
