rec_id,given_name,surname,street_number,address_1,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
rec-1740-org,Alisha,Tanigawa,39,KuLopaka,Paauilo,85043,hi,20030318,34,808 4668721,,0
rec-655-org,Alisha,Enomoto,153,Seaman Ave,Discovery Harbour,,tx,,,206 1198373,,4
rec-674-org,Alisha,Ahuna,693,Makiki St,Keaau,96743,nv,,,310 5922974,,1
rec-2670-org,Alisha,La,11,Kalalau St,Royal Kunia,85248,nv,19961113,28,,,8
rec-1705-org,Ridge,Sanchez,56,Oshiro Camp Rd,Volcano,96744,hi,19270920,24,253 3543983,,1
rec-1403-org,Kolton,Lawrence,62,Kumukahi Pl,Puhi,90263,wa,20160904,,213 4229219,2584397,8
rec-950-org,Alisha,George,30,Tampa Dr,Paauilo,85079,tx,19821011,33,808 3072492,3974717,0
rec-1510-org,Alisha,Morioka,2,Reeves Loop,,85219,hi,19570122,28,253 8973801,,1
rec-345-org,Alisha,Hill,36,Ward Rd,Kaiminani,85274,tx,19400520,27,206 7487346,4939270,5
rec-2642-org,Alisha,Takenaka,192,Stanley St,Paia,85207,nv,19430627,27,310 0380638,1090792,4
rec-1033-org,Alisha,Morris,3,Holokai Pl,Volcano,85075,az,20061023,29,423 2710148,7055460,5
rec-2918-org,,Uehara,15,Tampa Dr,Anahola,85041,,19950113,10,480 5854336,,9
rec-1782-org,Ridge,Holland,26,Bauhina Pl,Wailua Homesteads,85224,hi,19650711,33,423 1077327,,3
rec-638-org,Alisha,Daniels,9,Hoolai St,Wailuku,85041,az,19621110,28,253 3592787,5405677,5
rec-1899-org,Bessie,Hernandez,14,Pohina St,Puhi,90230,nv,20160119,25,213 6474883,,1
rec-1530-org,Alisha,Richardson,13,Kamole Pl,Waipio,89146,nv,19400623,35,808 6288881,,4
rec-1468-org,Alisha,Hu,42,17th Ave,Kamaili,96745,az,19600816,31,253 0662315,9677474,7
rec-2219-org,Alisha,Tanigawa,146,Kekona Pl,Volcano,85216,,19510927,25,,,0
rec-1061-org,Alisha,Ikeda,4,Ala Kamaile St,Kurtistown,96746,or,19340706,34,310 6418868,9862401,8
rec-2976-org,Alisha,Yogi,17,Kipu Pl,Tiki Gardens,96778,tx,19400520,30,423 1612958,,3
rec-355-org,Alisha,Matsunaga,65,Kamookoa Pl,Kihei,96745,nv,,31,310 3577251,,5
rec-2914-org,Alisha,Chock,5,Kau Wela Pl,Paauilo,92705,az,,24,480 7198285,,4
rec-1234-org,Alisha,Ginoza,236,Kimo,Wahiawa,90290,hi,19511215,27,808 7914403,,3
rec-208-org,Alisha,Chock,39,Ala Makani Pl,Keaau,96746,,19610605,27,213 2670319,8687571,6
rec-1303-org,Alisha,Tanigawa,34,Waiomao Rd,Mililani Town,96779,hi,19990829,36,602 3106465,7218375,8
rec-2653-org,Alisha,Fujita,22,Mokunoio Pl,Kahaluu,96745,az,20200723,28,310 8180787,,6
rec-2153-org,Alisha,Norris,9,Lincoln Ave,Volcano,89130,hi,19200319,,213 2909312,,0
rec-2896-org,Alisha,Akiona,7,Kamoamoa Hmstd Rd,Waimea,89124,nv,19270622,24,206 3364151,9168339,6
rec-13-org,Alisha,Yoshimura,38,Kuanalu Pl,Volcano Golf Course,89124,hi,20011011,,206 8396057,3202301,4
rec-2717-org,Alisha,Sanchez,18,Ohu St,Pearl City,85075,wa,19760712,32,253 1926137,,0
rec-2365-org,Junior,Matsunaga,11,Pharis Pl,Wahiawa,85043,az,19621020,23,808 2818825,2195643,0
rec-904-org,Alisha,Takenaka,25,Kaholo,Kealakekua,85075,,,32,253 4652267,,9
rec-286-org,Ramona,Chock,8,Republican St,Volcano,89193,,,22,213 4547808,,7
rec-2759-org,Alisha,Matsunaga,130,S Nimitz Hwy,Keaau,90290,nv,20200206,,480 4264132,3587343,1
rec-240-org,Alisha,Padilla,123,Ihiloa Pl,Hanamaulu,85250,hi,19210319,20,253 7575348,,2
rec-1760-org,Hannah,Barrett,13,Kipu Pl,Volcano,90270,az,19200716,12,213 7292787,4074580,0
rec-2029-org,Alisha,,308,Ahuahu,Kapalua,85260,az,19780613,,,,3
rec-2165-org,Alisha,Butler,50,Naupaka Pl,Hawaiian Beaches,89128,az,19470808,36,480 0146205,,0
rec-686-org,Alisha,Holland,7,Kaai St,Pahala,90212,az,19710520,25,808 2372612,,6
rec-1620-org,Alisha,Julian,27,Kaumaka Pl,Laie,85285,nv,20091030,32,253 7836534,1828559,8
rec-1108-org,Alisha,Hu,19,Noeau St,Orchidlands Estates,96746,az,20110124,29,480 1270716,,4
rec-2001-org,Alisha,Aloiki,26,Anapalau Pl,Volcano,90290,az,19641229,,808 2981190,8553693,2
rec-1340-org,Alisha,Ibarra,184,Tampa Dr,Waianae,85030,nv,19630625,36,310 2050924,,8
rec-2452-org,Alisha,Hirano,17,Kipu Pl,Honalo,85250,az,19760707,,253 3784670,6763305,5
rec-209-org,Alisha,Rodrigues,9,Anapalau Pl,Waikele,92782,hi,19370817,32,213 7154963,,4
rec-1879-org,Alisha,Sanchez,23,Anapalau Pl,Pakala Village,89121,az,19671228,30,480 1033142,,6
rec-912-org,Alisha,Fleming,32,Alohi,Volcano,85075,az,19410109,37,206 3957320,,7
rec-2383-org,Alisha,Koike,16,Bougainville Loop,Pearl City,85086,tx,19530727,,480 3342918,,6
rec-983-org,Alisha,Takeuchi,7,Mao Ln,Kailua CDP,85275,nv,19791211,21,310 6428347,6141268,9
rec-573-org,Hannah,Kimokea,635,KuLopaka,Puako,89102,,19290721,28,423 1392522,,9
rec-1722-org,Alisha,Holland,,Pililani Pl,Eden Roc,96710,az,19340515,32,602 9921721,6397056,7
rec-2798-org,Alisha,,59,Palekaua Pl,Kahaluu,85290,az,19420215,,310 5073299,3440812,6
rec-2046-org,Lori,Choi,2,Ahana St,Volcano,96734,az,20140423,29,310 9168431,7400639,4
rec-2504-org,Alisha,Pham,14,Kaimanawai Pl,Kilauea,85041,az,19960120,,310 1210335,6933207,0
rec-2977-org,,Tomita,30,Rood Ct,Volcano,90212,tx,19860821,,,,3
rec-2915-org,Alisha,Higuchi,11,Reeves Loop,Haliimaile,85250,nv,,,808 3451916,1602827,2
rec-1043-org,Alisha,Ikeda,18,Naupaka Pl,Schofield Barracks,85075,hi,19260523,10,310 6302200,,3
rec-2656-org,Alisha,Matsushima,35,Ihiloa Pl,Honalo,85247,or,20030727,36,206 3211679,,8
rec-1728-org,Alisha,Holland,40,N Kukui St,Hauula,92707,nv,20190113,10,310 9504596,,9
rec-1473-org,Alisha,Burton,40,Kuakini Hwy,Wailuku,85242,az,19850621,26,310 0620491,,5
rec-803-org,Alisha,Takenaka,145,Kipu Pl,,96746,nv,20081215,30,,9793952,9
rec-2560-org,Alisha,Chock,7,Aukai,Paauilo,90290,wa,19690414,31,310 9677680,3384347,3
rec-1725-org,Alisha,Kimoto,201,Sonoma St,,90274,hi,20061025,36,310 4538142,2972502,3
rec-1325-org,Alisha,Yogi,,Ala Kapuna St,Waiohinu,89121,nv,20050130,21,206 9257658,,3
rec-685-org,Alisha,Chock,12,Haweo Pl,Volcano,85260,hi,20210309,21,602 4029628,,5
rec-832-org,Alisha,Chock,2,Anapalau Pl,Volcano,85281,hi,20080717,23,206 5650240,,3
rec-1701-org,Alisha,Nakama,11,Naupaka Pl,Puako,89135,or,,29,253 9010679,,1
rec-236-org,Tiani,Benson,3,Kapuni St,Paauilo,96748,hi,20110622,29,206 2821884,,9
rec-2688-org,Alisha,Sanchez,37,Nanimauloa Pl,Volcano,85039,tx,19840423,12,808 0406953,9695050,7
rec-818-org,Alisha,Tolentino,380,Akeakamai St,Fern Acres,85053,hi,,31,253 7641892,7662964,5
rec-1248-org,Alisha,Uehara,9,Plumeria Loop,Volcano,96796,hi,19210925,,808 1494969,4325083,5
rec-1079-org,Alisha,La,5,Uhini Pl,Royal Kunia,90224,az,20011024,28,,,2
rec-1263-org,Alisha,Yoon,10,Puanani Ln,Halawa,85075,or,19900729,,310 0232323,8191534,9
rec-1242-org,Alisha,Andres,113,Paliku St,Kalaeloa,96712,hi,19270314,34,206 6268524,7579611,9
rec-1258-org,Alisha,Yamanaka,5,Meanui-wy,East Kapolei,85248,hi,,35,253 9032160,,0
rec-1293-org,Alisha,Chock,48,N Kukui St,Laie,96746,az,19870706,27,480 9665290,8464399,8
rec-2413-org,Alisha,Akiona,3,Mahie St,Volcano,,wa,19920118,12,602 5560887,,0
rec-423-org,Alisha,Eleu,60,Kawaihae Pl,Honokaa,85292,nv,19690430,34,423 9222489,,6
rec-1286-org,Justine,Tomita,127,Cleghorn St,Kaloko,85224,hi,20180208,,253 4245127,6301216,9
rec-529-org,Ridge,Sanchez,77,Snyder Ct,Kaumakani,90212,hi,19720621,34,213 7522162,,9
rec-2499-org,Alisha,Chock,8,Puowaina Dr,Kalaeloa,89191,wa,20020913,22,213 4109268,3019692,8
rec-66-org,Alisha,Lloyd,17,Itasca Cir,Mauna Loa Estates,85043,nv,19860814,,,8829029,0
rec-375-org,Alisha,Chock,3,Sereno St,Seaview,96719,hi,19900608,30,480 0195278,,5
rec-823-org,Alisha,Shimabukuro,170,Makapuu Ave,Royal Kunia,85211,az,19881210,31,253 1007923,,0
rec-2309-org,Alisha,Kai,96,Manulele Pl,Keokea,85263,az,19560510,,213 6057183,,3
rec-2555-org,Alisha,Takemoto,13,Kipu Pl,Kealakekua,96746,az,19830112,27,213 2706010,9618238,8
rec-1578-org,Alisha,Obrien,6,Ihiloa Pl,Volcano,85029,hi,19630918,33,808 4648055,,1
rec-1543-org,Alisha,Holland,4,Hauiki St,Wainiha,90212,or,19580410,35,253 5894854,,1
rec-2011-org,Alisha,Chock,12,7th Ave,Volcano,85224,az,19550906,31,310 1857285,7544835,8
rec-1017-org,Alisha,Holland,8,Piikoi St,Olinda,85075,az,20200304,26,206 5727298,1045779,8
rec-200-org,Alisha,Kamea,162,Liliha St,Paauilo,85260,az,19910329,36,602 0986840,6554381,5
rec-1723-org,Alisha,Tsuda,44,Kipu Pl,Wainaku,92705,or,20200209,32,253 6995902,,7
rec-2385-org,Terrie,Alohi,82,Kaoopulu Pl,Hilo,96747,nv,19950411,27,423 3924312,9036223,8
rec-1732-org,Alisha,Ikeda,27,Reeves Loop,Volcano,89191,tx,19490217,21,808 8493699,5580434,8
rec-2850-org,Hannah,Holland,9,Thatcher Ct,Keokea,96778,az,19600404,30,253 4127507,2852265,2
rec-187-org,Alisha,Moore,4,Alu St,Puhi,85216,tx,19740629,,423 5130590,,4
rec-1982-org,Alisha,Uehara,13,Naupaka Pl,Kahului,90290,hi,19581209,,808 6730171,,1
rec-504-org,Alisha,Cadiz,12,Bougainville Loop,Kaumakani,85216,,,27,253 9652733,2816955,3
rec-1320-org,Alisha,Burgess,6,Kulua Rd,Waipio,85075,az,19931031,28,213 9010968,,0
rec-87-org,Alisha,Sun,56,Kipu Pl,Aiea,85082,az,19430529,19,808 5416741,8110741,7
rec-1545-org,Blossom,Reynolds,140,Anapalau Pl,Kapalua,85086,wa,19991103,27,480 6620220,,0
rec-2367-org,Alisha,Ikeda,8,Anapalau Pl,Volcano,85043,az,20051120,38,480 1300143,,9
rec-998-org,Alisha,Burgess,126,Ihiloa Pl,Halawa,85075,,19370525,24,206 8774225,9903334,1
rec-2523-org,Alisha,Owen,65,Mao Ln,Aiea,96746,wa,19940410,38,423 9705791,,3
rec-2450-org,Alisha,Uehara,3,Kapiwai Way,Napili-Honokowai,90290,,19350628,32,602 3933136,7540609,0
rec-2051-org,Alisha,Nakayama,5,Ford Island Way,Ko Olina,96747,nv,19400904,31,480 4780532,6022870,8
rec-1149-org,Alisa,Hill,42,Kanau St,Volcano,85043,nv,20120910,10,423 2309765,3736364,9
rec-2975-org,Alisha,Yasuda,64,Hwy 72,Kailua CDP,85269,hi,19731020,,480 2641249,,0
rec-1710-org,Alisha,Tomita,142,,Honaunau-Napoopoo,85291,,19410507,33,253 9245618,,4
rec-2864-org,Alisha,Burgess,3,Kaamalio Dr,Kualapuu,90210,az,,35,213 6145824,,0
rec-615-org,Alisha,Okubo,5,Naupaka Pl,Kalaeloa,90242,wa,19220331,31,,,0
rec-1603-org,Tasha,Ohara,112,Kipu Pl,Laie,89121,hi,19911217,27,423 7842829,8429248,3
rec-206-org,Alisha,Hori,16,Hassinger St,Lihue,96773,,20121015,31,602 2837642,,3
rec-937-org,Alisha,La,46,Point Welcome Pl,Kahaluu-Keauhou,90222,,,26,253 7614891,7745630,8
rec-411-org,Alisha,Kaili,2,Anapalau Pl,Omao,96712,nv,19360903,,808 4276783,5478338,4
rec-2821-org,Alisha,Fowler,,Kana Pl,Maalaea,90255,tx,19870320,28,213 2260258,,8
rec-2355-org,Rickie,Tomita,29,Seaman Ave,Halaula,85080,,19911018,,480 2065262,5569287,6
rec-67-org,Alisha,Matsunaga,8,Anapalau Pl,Kailua CDP,89133,,19580426,26,423 7021415,,0
rec-484-org,Alisha,Martin,111,Naupaka Pl,Volcano,85079,hi,20001118,35,310 8310900,,0
rec-475-org,Alisha,Lane,72,Upolu Point Rd,Maili,89180,nv,,8,602 5207201,,6
rec-307-org,Alisha,Yasuda,30,Pakohana St,Kahaluu,85282,az,19320722,,602 5991269,,8
rec-848-org,Alisha,FitzGerald,7,Thatcher Ct,Makawao,96746,az,20020613,25,206 4063037,,4
rec-1775-org,Alisha,Hori,9,Curtis St,Papaikou,85224,nv,19610702,8,602 7371751,3169745,3
rec-2736-org,Alisha,Schmidt,13,Naupaka Pl,Wailea,85043,or,,,310 8301463,4643890,1
rec-1534-org,Alisha,Ikeda,88,Ehupua Pl,Honaunau-Napoopoo,85260,nv,,,253 1625900,6764450,7
rec-883-org,Alisha,Wai nani,27,Halelea Pl,Pahala,90270,or,19900123,36,310 8505884,,0
rec-2573-org,Alisha,Tomita,197,Kaimoku Pl,Lihue,85248,nv,19910112,28,602 8424266,2900312,7
rec-452-org,Alisha,Garrett,12,Puowaina Dr,Hauula,96745,or,,12,480 4907653,,5
rec-394-org,Alisha,Gray,30,Ahekolo St,Volcano,85211,az,19590113,31,602 7155468,,6
rec-2961-org,Georgiana,Williams,20,Anapalau Pl,Volcano,85030,az,20021030,34,480 4161899,,8
rec-714-org,Alisha,Hashimoto,9,Palanehe Pl,Wailua,96747,az,20110918,36,253 5730280,7024216,2
rec-1943-org,Alisha,FitzGerald,33,Osorio Pl,Waiohinu,85248,hi,19740210,,602 5579633,,5
rec-1390-org,Alisha,Kalama,33,Walina St,Puako,96747,nv,,38,206 8888455,4337746,6
rec-2295-org,Blair,Tsuda,17,Ihiloa Pl,Puako,85036,az,19411021,9,206 6724373,7993510,0
rec-8-org,Alisha,Yasuda,73,Pololei Pl,Fern Acres,85086,hi,19561227,37,310 0425132,4400382,3
rec-144-org,Alisha,Aguinaldo,77,Waonahele Rd,Volcano,85075,az,19800719,25,423 0506268,,0
rec-2659-org,Cathy,Ohara,561,Kaialiu St,Tiki Gardens,89138,hi,19500802,31,480 0585586,,3
rec-2939-org,Alisha,Ishii,64,Paa St,Paauilo,85222,nv,19750316,32,213 3287050,,5
rec-1652-org,Alisha,Ikeda,10,Kinalau Pl,Helemano,90213,az,19890108,32,213 0967663,,4
rec-830-org,Alisha,Burgess,38,Moomuku Pl,Royal Kunia,85043,hi,19911118,27,602 7005386,2188260,4
rec-2268-org,Alisha,Yim,19,Stanley St,Puako,96731,hi,19201218,13,213 0497617,,9
rec-1690-org,Terrie,Sanchez,14,Bougainville Loop,Haliimaile,89124,az,19771023,24,206 0128104,,9
rec-1892-org,Deneen,Chock,4,Kaumaka Pl,Kapolei,90290,az,19991219,32,213 0926515,3228957,5
rec-2725-org,Alisha,Jacinto,16,Lelekepue Pl,Kahului,92705,az,20140730,31,808 2785120,9682991,1
rec-268-org,Alisha,Sugai,22,Anapalau Pl,Volcano,85219,hi,20040317,21,808 1195403,1753129,7
rec-503-org,Alisha,Matthews,17,Anapalau Pl,Honalo,85250,hi,19590609,29,310 7202421,,4
rec-1857-org,Alisha,Akiona,3,Kaakaaniu St,Princeville,85275,hi,19731108,6,310 8166754,,8
rec-2575-org,Alisha,,44,Homestead Rd,Kailua CDP,96746,wa,19950909,27,602 9649920,3101363,0
rec-2344-org,Ridge,Sales,3,Plantation Dr,Tiki Gardens,92780,az,19620831,32,808 8835383,6496795,2
rec-1271-org,Alisha,Chock,118,Ehupua Pl,Kapalua,85086,az,19270828,12,480 9963069,8168998,3
rec-289-org,Alisha,Miyahira,126,10th Ave,Waihee-Waiehu,92702,nv,20020628,32,480 6148280,,5
rec-2811-org,Alisha,,6,Kaumaka Pl,Kapalua,89124,az,20030923,39,310 2884655,9579147,6
rec-731-org,Alisha,Holland,25,Clarey Pl,Kalaeloa,90290,az,19410214,31,310 7118147,4378033,9
rec-1444-org,Alisha,La,11,Cavalry Rd,Kawela Bay,85260,wa,,,213 3545649,,4
rec-2333-org,Alisha,Kau,22,E Hind Dr,Kualapuu,89149,or,20121026,27,213 5286861,9109526,6
rec-2538-org,Alisha,Chock,650,Halaki St,Volcano,85043,wa,19930211,26,206 4203506,9963262,1
rec-2326-org,Hema,Stephens,12,Keama Pl,Royal Kunia,89143,or,19580808,26,253 4160448,6519482,1
rec-866-org,Alisha,Yogi,106,Halupa St,Fern Forest,89199,,20140801,27,480 5867358,1438131,5
rec-2516-org,Alisha,Fujita,9,Lincoln Ave,Hawi,92705,az,20190531,33,206 5654597,,9
rec-599-org,Ridge,Jacinto,17,Mino'aka,Makaha Valley,96747,wa,19691103,32,253 3834861,,5
rec-1822-org,Alisha,FitzGerald,9,Sing Loy Ln,Makakilo,89124,hi,19331220,,,6308435,2
rec-1352-org,Alisha,Davis,291,Liliha St,Poipu,85224,hi,19440213,,213 8513743,,2
rec-2893-org,Alisha,Richardson,6,Kipu Pl,Keokea,90290,az,19940919,23,423 5247218,8812575,2
rec-664-org,Kaikane,Tanigawa,13,Maunalanikai Pl,Paauilo,89129,nv,19291025,,423 2766497,,0
rec-1587-org,Alisha,Lum,7,Panui St,Volcano,85075,hi,19310804,,,,9
rec-2633-org,Alisha,Chock,85,Kekona Pl,Kalaeloa,96726,az,19920502,38,253 6992015,2340311,9
rec-907-org,Alisha,Takemoto,31,Old Kalapana Rd,Pakala Village,85075,az,19341106,21,206 3050159,,3
rec-984-org,Alisha,Furtado,37,Bravo Rd,Hawaiian Acres,85212,hi,19730708,,206 3700921,1113373,8
rec-494-org,Alisha,Yamanaka,221,Anapalau Pl,Pakala Village,85075,tx,20180521,34,,7958885,0
rec-1315-org,,Mele,20,Kahoaloha Ln,Volcano,85085,nv,19580910,,213 0823923,,0
rec-2772-org,Alisha,Mana,488,Anapalau Pl,Volcano,85224,,19320508,19,423 5200882,,6
rec-436-org,Alisha,Nunes,21,Kamalei Pl,Pearl City,85248,az,19560103,,310 0774659,,6
rec-2114-org,Alisha,Iida,4,Kaumaka Pl,Kahaluu,96746,hi,19990726,29,423 0441227,1727753,4
rec-2907-org,Alisha,Holland,254,Kapulei St,Olinda,90231,hi,19890805,32,253 4011161,5821175,9
rec-578-org,Alisha,Duarte,22,Lanihuli Dr,Wainiha,85079,or,20090918,25,480 6326120,7962889,3
rec-2883-org,Alisha,Hirata,31,Kaumaka Pl,Maili,85216,hi,20151206,35,213 2532414,5091466,3
rec-656-org,Alisha,Saiki,3,Iao Ln,,85247,hi,19680615,33,,1508975,6
rec-2690-org,Alisha,Tanigawa,15,Homestead Rd,Orchidlands Estates,85233,hi,19771215,35,808 8358364,2024303,9
rec-324-org,Alisha,Takemoto,23,Kipu Pl,Kealakekua,90242,hi,20080820,21,,,6
rec-60-org,Nathaniel,Chock,22,N Kukui St,,89124,,19420815,,808 0333744,,0
rec-1287-org,Alisha,Warren,9,Anapalau Pl,Hawi,85075,az,19980820,40,808 7828450,4697265,0
rec-1957-org,Nathaniel,Holland,24,Nalanieha St,Paauilo,96746,,,,206 5272881,,3
rec-745-org,Alisha,Hayashi,100,Opihi St,Kahaluu,85263,nv,19230822,,808 6469747,,4
rec-2103-org,Alisha,Borges,12,Makalapa Rd,Ocean Pointe,90275,hi,19920307,8,480 5066148,7063939,4
rec-155-org,Alisha,Chock,250,Akamu Pl,Volcano,85231,,20040903,32,808 3766084,3969020,4
rec-1199-org,Alisha,Tamayo,28,Ainakoa Ave,Launiupoko,85216,wa,20110605,,480 2889295,7541566,0
rec-2609-org,Alisha,Oki,21,Walker St,Mililani Mauka,90275,wa,20150322,29,808 8982403,3816869,1
rec-1222-org,,Holland,9,Ashford St,Kurtistown,89133,or,19570215,26,423 6409476,,4
rec-588-org,Alisha,Thompson,12,C Ave,Halawa,85216,ny,19860610,36,213 9585078,,3
rec-1163-org,Alisha,Holt,,Huanui St,Volcano,85075,nv,19550919,31,602 2020591,,9
rec-2629-org,Alisha,Yogi,216,Moanalualani Way,Pakala Village,92780,hi,19710712,30,480 4385552,9587414,5
rec-522-org,Alisha,Ahe,54,Leilani St,Puako,89135,or,20021025,,253 7337657,4130864,5
rec-1294-org,Alisha,Holland,16,Kalena Dr,Halawa,85297,hi,,43,808 3639341,2388939,1
rec-1604-org,Alisha,Uehara,46,Tampa Dr,Waipio,96795,az,19410620,33,480 1534192,,0
rec-1743-org,Alisha,Holland,7,Waiwai Loop,Tiki Gardens,85250,hi,20191217,25,213 9343247,,4
rec-1966-org,Alisha,Yasuda,26,Ihe St,Kailua CDP,96728,wa,19650420,,,,3
rec-1219-org,Alisha,Woods,11,Awaawaloa St,Volcano,85285,,,27,480 5589019,,3
rec-2839-org,Alisha,Okada,2,Mahie St,Volcano,85260,nv,19550410,28,206 3313577,6225739,3
rec-1712-org,Alisha,Song,18,Lippia Loop,Waianae,90222,az,19650704,29,602 3012984,7558424,8
rec-550-org,Hisao,Takenaka,212,Ka Nani Way,Pukalani,89102,nv,,27,213 7848637,6693348,6
rec-488-org,Alisha,Takemoto,149,Anapalau Pl,Volcano,90212,wa,19430918,33,602 1832777,,0
rec-856-org,Terrie,Hill,1933,Lima St,Waiohinu,96746,hi,19550815,27,602 4675469,,1
rec-915-org,Alisha,Otsuka,29,Mahina,Hawaiian Ocean View,90290,hi,,32,213 8289051,8636253,7
rec-2614-org,Alisha,Tsuda,44,22nd Ave,Halawa,85004,az,19290112,30,213 2160102,4265783,2
rec-419-org,Alisha,Oki,4,Kamalei Pl,Olinda,85260,nv,19201115,26,602 4554693,3321913,4
rec-861-org,Errol,Holland,8,,Kahaluu-Keauhou,92782,nv,20041110,26,423 4015700,7542658,3
rec-1184-org,Alisha,Holland,5,E Hind Dr,Mahinahina,85222,nv,19830912,29,213 9743375,6662123,4
rec-2149-org,Ridge,Mills,56,Anapalau Pl,Kealakekua,85224,or,19850807,35,423 1992600,,6
rec-2173-org,Alisha,Yamanaka,40,Momolio St,Kealakekua,,or,20160921,,808 2717000,6637547,7
rec-54-org,Alisha,Kealakekua,22,Kipu Pl,Tiki Gardens,85247,nv,19551026,25,206 0853346,,8
rec-138-org,Alisha,Demello,130,Poko Pl,Kahaluu,85216,nv,20191106,20,480 8878470,,8
rec-171-org,Alisha,Kealakekua,5,Mahie Pl,Volcano,85248,or,,11,206 7723774,4155563,2
rec-607-org,Alisha,Tomita,5,Ala Aolani St,Royal Kunia,85225,az,,30,423 4009578,5539537,9
rec-126-org,Alisha,Cheng,13,Noeau St,Volcano,90280,az,,29,213 1194261,2754121,5
rec-1771-org,Alisha,Ke'ala,25,Kapaakea Ln,Keokea,89124,hi,19530324,26,602 4981887,,1
rec-2726-org,Alisha,Kai,41,Tampa Dr,Kapalua,90222,ny,19400101,33,206 6570621,1109039,9
rec-1506-org,Alisha,Naki,101,Kalauokalani Way,Volcano,85030,wa,19401101,,310 9601174,,1
rec-1272-org,Alisha,Reynolds,25,Kaimanawai Pl,Tiki Gardens,85075,hi,19760827,35,206 5663096,8145212,3
rec-1378-org,Alisha,La,91,La Pietra Cir,Kailua CDP,90255,az,19300801,,310 5180703,,5
rec-1997-org,Alisha,La,484,College Walk,Kahaluu,85043,az,19910315,37,480 4367910,3260638,7
rec-2061-org,Alisha,FitzGerald,84,Kumulani St,Puako,85079,hi,19880622,28,310 0831438,,9
rec-43-org,Sofia,Hudson,7,Thatcher Ct,Kapalua,96785,hi,19670303,26,206 8105832,2552723,5
rec-663-org,Alisha,Arakawa,12,Kipu Pl,Fern Acres,85086,hi,19750415,31,310 9632485,1785002,1
rec-1080-org,Alisha,La,13,Kipu Pl,Volcano,90290,az,19270118,13,423 9033796,,3
rec-2297-org,Taj,La,374,Mahie St,Koloa,85041,az,19580904,,602 9862169,,0
rec-798-org,Alisha,Lui,10,Kawaihae Pl,Ahuimanu,96776,hi,20161031,29,213 5677485,8686228,0
rec-2998-org,Alisha,Davis,186,Lukela Ln,Lanai City,90290,nv,19780329,24,310 3253570,,2
rec-2700-org,Alisha,Chock,3,Kipu Pl,Puako,96746,nv,19770306,27,480 8338309,7972072,4
rec-612-org,Alisha,Chock,53,Puowaina Dr,Laie,85060,wa,20210519,34,213 7658870,,6
rec-497-org,Alisha,Hayashi,,Mana Rd,Laie,85002,wa,19820914,27,602 3482708,9642297,4
rec-2172-org,Alisha,Obrien,2,Naupaka Pl,Paauilo,85037,ny,,36,480 5980290,4566843,2
rec-2014-org,Alisha,Chock,37,Lincoln Ave,Papaikou,85075,,19840120,29,808 4873235,,0
rec-468-org,Alisha,Yasuda,2,Flame Pl,Volcano,85247,az,19461109,,480 7328167,,3
rec-2308-org,Alisha,Matsunaga,14,Kekaa St,Volcano,90255,nv,20071008,32,602 7978936,4534874,4
rec-441-org,Alisha,Raymond,38,Ehupua Pl,Captain Cook,85219,or,20130427,11,213 3347601,7873023,0
rec-2349-org,Alisha,Chock,94,Naupaka Pl,Ocean Pointe,85250,,19341204,29,213 2261349,,3
rec-2878-org,Alisha,Inoue,36,Ward Ave,Paauilo,85260,az,19541019,25,,8912767,1
rec-592-org,Ridge,Raymond,8,Ihiloa Pl,Volcano,90275,or,19391104,21,423 9844382,,3
rec-1408-org,Alisha,Fujita,4,Alahee St,Kalaeloa,85297,,19430428,11,423 4008656,4007850,0
rec-246-org,Alisha,Lui,4,,Laie,85219,az,19801101,22,206 1708132,,2
rec-1980-org,Alisha,Boyd,18,Papa Bay Estates,Hawi,96746,nv,20010726,29,480 4957712,,3
rec-2666-org,Alisha,Rodrigues,59,Kaiama Pl,Leilani Estates,85004,az,20111015,25,480 8629327,7694991,8
rec-2853-org,Alisha,Ainakea,6,Holua Way,Hawi,85250,hi,19570515,,602 0312569,3648953,4
rec-389-org,Alisha,Ikeda,87,Akilolo St,Paia,90290,hi,19210203,,480 0067439,,2
rec-2539-org,Alisha,Holland,29,Ehupua Pl,Wahiawa,85075,,20201007,27,602 8324292,9361753,6
rec-2399-org,Alisha,Stone,30,N Kukui St,Kalapana,89116,az,20071012,27,602 9204502,,6
rec-73-org,Alisha,Bright,10,Anapalau Pl,Volcano,96746,wa,19330903,,602 0742380,,3
rec-1416-org,Alisha,Keone,16,Bravo Rd,Paia,92712,nv,19990809,7,310 3189320,,7
rec-2510-org,Alisha,Akana,31,,Tiki Gardens,96746,az,19240204,29,423 4193041,,7
rec-1147-org,Alisha,Chock,159,Ross Ct,Royal Hawaiian Estates,85224,nv,20180124,31,206 1129440,,7
rec-2294-org,Alisha,Pedro,43,Kamakee St,Volcano,90245,,19501121,37,,,5
rec-887-org,Alisha,La,49,Tecoma Pl,Volcano,85075,wa,19831024,12,253 1575200,6394194,4
rec-1835-org,Alisha,Liang,43,Kaumaka Pl,Volcano,89138,az,19910704,,206 3970389,4309873,4
rec-1735-org,Alisha,Norris,2,Oomano Pl,Pakala Village,85234,hi,20181207,26,480 6158389,,0
